Record_ID,Date,Shift,Line,Production_Volume,Average_Cycle_Time,Defects_Total,Defect_Rate,Downtime_Total,Defects_Dimensional,Defects_Surface,Defects_Assembly,Defects_Material,Defects_Other,Downtime_Maintenance,Downtime_Setup/Changeover,Downtime_Breakdown,Downtime_Material Shortage,Downtime_Operator Absence,Quality_FPY,Quality_DPMO,Quality_RTY,Quality_Sigma_Level,TimeMotion_Setup_Time_Minutes,TimeMotion_Movement_Time_Seconds,TimeMotion_Machine_Time_Seconds,TimeMotion_Operator_Utilization,TimeMotion_WIP_Average,Efficiency_Factor,Quality_Factor,Reliability_Factor
1003,2023-04-14,Morning,Line C,476,39.22,3,0.0063,5.311352119339944,2,0,0,1,0,1.8,0.9,1.2,1.0,0.4,0.9937,6302,0.9906,6.0,25.4,12.7,26.5,0.42,21.3,0.79,0.849,0.821
1004,2023-04-14,Afternoon,Line C,510,41.34,4,0.0078,4.1357447556157085,0,2,2,0,0,1.5,0.8,0.8,0.6,0.4,0.9922,7843,0.9883,6.0,17.1,8.6,32.8,0.53,13.6,0.795,0.807,0.833
1005,2023-04-14,Night,Line C,482,42.71,2,0.0041,0.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9959,4149,0.9938,6.0,3.9,6.4,36.3,0.57,21.6,0.761,0.808,0.86
1006,2023-04-17,Morning,Line C,501,39.68,4,0.008,0.0,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.992,7984,0.988,6.0,9.9,6.6,33.1,0.56,21.8,0.805,0.793,0.892
1007,2023-04-17,Afternoon,Line C,530,39.24,7,0.0132,0.0,2,2,2,0,1,0.0,0.0,0.0,0.0,0.0,0.9868,13207,0.9803,6.0,24.7,10.2,29.0,0.53,11.0,0.761,0.831,0.821
1008,2023-04-17,Night,Line C,486,42.5,2,0.0041,2.203627213479035,2,0,0,0,0,0.7,0.6,0.4,0.4,0.1,0.9959,4115,0.9938,6.0,15.0,4.9,37.6,0.51,9.7,0.791,0.866,0.831
1009,2023-04-18,Morning,Line C,502,42.69,3,0.006,10.690672768159333,2,0,0,0,1,3.4,2.9,2.5,1.3,0.6,0.994,5976,0.991,6.0,21.2,8.5,34.2,0.6,29.0,0.78,0.849,0.841
1010,2023-04-18,Afternoon,Line C,478,45.0,4,0.0084,0.0,2,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.9916,8368,0.9875,6.0,7.9,11.3,33.7,0.51,22.4,0.769,0.86,0.881
1011,2023-04-18,Night,Line C,569,40.51,1,0.0018,0.0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9982,1757,0.9974,6.0,17.3,9.9,30.6,0.67,22.5,0.814,0.846,0.846
1012,2023-04-19,Morning,Line C,508,40.62,4,0.0079,7.495437720880025,1,2,0,1,0,2.3,1.9,1.0,1.6,0.7,0.9921,7874,0.9882,6.0,20.8,5.5,35.1,0.46,19.3,0.777,0.824,0.828
1013,2023-04-19,Afternoon,Line C,467,41.54,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,14.8,6.8,34.8,0.54,21.0,0.77,0.822,0.811
1014,2023-04-19,Night,Line C,491,40.75,3,0.0061,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9939,6109,0.9908,6.0,26.7,7.1,33.7,0.5,7.4,0.782,0.871,0.842
1015,2023-04-20,Morning,Line C,475,42.88,1,0.0021,7.865992265907912,0,0,1,0,0,2.0,2.4,1.6,0.8,1.2,0.9979,2105,0.9968,6.0,15.1,9.1,33.8,0.49,14.8,0.777,0.849,0.834
1016,2023-04-20,Afternoon,Line C,508,39.4,7,0.0138,4.567087333091063,5,1,0,1,0,1.4,0.8,1.1,0.7,0.5,0.9862,13779,0.9794,6.0,12.6,10.6,28.8,0.71,15.9,0.823,0.863,0.815
1017,2023-04-20,Night,Line C,550,36.49,0,0.0,1.8153831292124736,0,0,0,0,0,0.5,0.5,0.3,0.3,0.3,1.0,0,1.0,6.0,23.3,8.5,28.0,0.49,12.3,0.814,0.857,0.873
1018,2023-04-21,Morning,Line C,555,40.15,5,0.009,0.3444670406568959,2,2,1,0,0,0.1,0.1,0.1,0.1,0.0,0.991,9009,0.9865,6.0,7.8,8.3,31.9,0.48,11.6,0.838,0.837,0.865
1019,2023-04-21,Afternoon,Line C,551,40.46,6,0.0109,11.70312033783646,1,1,2,2,0,2.3,4.1,2.6,1.8,0.9,0.9891,10889,0.9837,6.0,18.7,9.3,31.2,0.51,27.9,0.801,0.801,0.818
1020,2023-04-21,Night,Line C,544,43.24,1,0.0018,5.036668872560635,1,0,0,0,0,1.4,1.2,0.9,1.0,0.7,0.9982,1838,0.9972,6.0,20.1,8.5,34.8,0.49,15.8,0.761,0.867,0.886
1021,2023-04-24,Morning,Line C,508,40.28,3,0.0059,5.861401174486593,1,0,1,1,0,1.5,1.6,1.3,0.8,0.5,0.9941,5905,0.9912,6.0,19.3,9.9,30.4,0.53,15.8,0.772,0.801,0.819
1022,2023-04-24,Afternoon,Line C,530,39.62,6,0.0113,4.40928085220815,1,3,1,1,0,1.0,1.0,0.9,1.0,0.5,0.9887,11320,0.9831,6.0,10.1,10.9,28.7,0.58,23.8,0.839,0.802,0.86
1023,2023-04-24,Night,Line C,495,39.58,3,0.0061,1.8281020231517768,0,1,0,1,1,0.6,0.4,0.4,0.3,0.1,0.9939,6060,0.9909,6.0,24.9,10.1,29.5,0.44,18.5,0.791,0.796,0.861
1024,2023-04-25,Morning,Line C,538,37.69,5,0.0093,3.7829131941430756,1,1,1,1,1,1.3,0.9,0.6,0.6,0.4,0.9907,9293,0.9861,6.0,16.5,4.3,33.4,0.53,11.3,0.813,0.83,0.891
1025,2023-04-25,Afternoon,Line C,512,43.46,2,0.0039,5.132007085962927,1,1,0,0,0,1.3,1.4,1.2,0.8,0.4,0.9961,3906,0.9941,6.0,18.6,12.8,30.7,0.66,14.2,0.787,0.852,0.817
1026,2023-04-25,Night,Line C,549,38.2,3,0.0055,5.474914024667381,3,0,0,0,0,1.6,1.4,1.1,0.9,0.5,0.9945,5464,0.9918,6.0,9.5,8.0,30.2,0.62,20.2,0.81,0.845,0.876
1027,2023-04-26,Morning,Line C,536,37.53,3,0.0056,4.883342785728219,2,0,0,1,0,1.5,1.1,1.2,0.6,0.5,0.9944,5597,0.9916,6.0,10.5,9.1,28.5,0.68,15.8,0.829,0.839,0.89
1028,2023-04-26,Afternoon,Line C,488,40.74,2,0.0041,4.2986850600140105,1,0,0,0,1,1.3,1.2,0.8,0.3,0.7,0.9959,4098,0.9939,6.0,21.6,7.1,33.6,0.52,21.2,0.794,0.851,0.883
1029,2023-04-26,Night,Line C,518,37.55,4,0.0077,0.0,1,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9923,7722,0.9884,6.0,21.5,5.8,31.7,0.74,17.0,0.82,0.871,0.863
1030,2023-04-27,Morning,Line C,490,40.5,0,0.0,2.152387885176303,0,0,0,0,0,0.7,0.4,0.4,0.4,0.3,1.0,0,1.0,6.0,14.4,5.1,35.4,0.59,8.3,0.782,0.867,0.892
1031,2023-04-27,Afternoon,Line C,435,41.58,2,0.0046,8.460467870719205,0,0,1,1,0,2.3,2.0,2.2,1.1,0.8,0.9954,4597,0.9931,6.0,19.7,6.5,35.0,0.45,18.7,0.782,0.85,0.869
1032,2023-04-27,Night,Line C,511,38.36,3,0.0059,0.0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.9941,5870,0.9912,6.0,11.4,5.4,32.9,0.49,15.9,0.798,0.844,0.831
1033,2023-04-28,Morning,Line C,521,41.53,5,0.0096,2.134422037345428,1,1,1,2,0,0.6,0.5,0.3,0.4,0.2,0.9904,9596,0.9856,6.0,8.8,10.5,31.0,0.53,19.0,0.805,0.808,0.845
1034,2023-04-28,Afternoon,Line C,550,37.26,0,0.0,5.458978036623036,0,0,0,0,0,1.2,1.5,1.4,0.9,0.5,1.0,0,1.0,6.0,26.2,8.3,29.0,0.42,9.5,0.838,0.85,0.881
1035,2023-04-28,Night,Line C,482,38.95,1,0.0021,8.083132795255935,0,1,0,0,0,2.7,1.9,2.1,1.1,0.4,0.9979,2074,0.9969,6.0,23.8,7.0,32.0,0.74,17.4,0.823,0.814,0.809
1036,2023-05-01,Morning,Line C,483,37.88,3,0.0062,9.85009056755434,1,1,0,1,0,2.6,2.5,2.6,1.7,0.6,0.9938,6211,0.9907,6.0,18.7,6.5,31.4,0.5,11.3,0.831,0.86,0.869
1037,2023-05-01,Afternoon,Line C,538,37.56,1,0.0019,5.893880598620022,0,0,0,1,0,1.6,1.5,1.2,0.9,0.7,0.9981,1858,0.9972,6.0,7.1,10.2,27.4,0.58,3.5,0.835,0.864,0.848
1038,2023-05-01,Night,Line C,527,43.86,5,0.0095,0.0,1,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.9905,9487,0.9858,6.0,14.5,9.4,34.5,0.53,22.8,0.797,0.826,0.86
1039,2023-05-02,Morning,Line C,511,40.64,2,0.0039,11.345155262130469,1,0,0,1,0,3.3,2.8,2.5,1.1,1.6,0.9961,3913,0.9941,6.0,15.9,10.2,30.4,0.56,19.7,0.835,0.858,0.877
1040,2023-05-02,Afternoon,Line C,493,39.09,3,0.0061,5.64467105213296,2,1,0,0,0,1.6,1.7,1.1,0.8,0.5,0.9939,6085,0.9909,6.0,16.8,9.3,29.8,0.61,13.5,0.797,0.823,0.83
1041,2023-05-02,Night,Line C,585,37.07,2,0.0034,4.511242441016113,1,0,0,0,1,1.5,1.1,0.9,0.5,0.5,0.9966,3418,0.9949,6.0,17.7,7.8,29.3,0.48,21.1,0.817,0.878,0.871
1042,2023-05-03,Morning,Line C,543,40.14,6,0.011,3.092600566051339,2,3,0,1,0,1.0,0.9,0.4,0.6,0.2,0.989,11049,0.9835,6.0,6.9,6.4,33.7,0.51,7.9,0.818,0.836,0.83
1043,2023-05-03,Afternoon,Line C,540,36.53,7,0.013,0.979537409180943,3,2,2,0,0,0.4,0.2,0.1,0.1,0.1,0.987,12962,0.9806,6.0,12.6,7.3,29.2,0.51,20.8,0.867,0.846,0.913
1044,2023-05-03,Night,Line C,536,36.9,1,0.0019,3.27347835337521,1,0,0,0,0,1.2,0.7,0.6,0.3,0.4,0.9981,1865,0.9972,6.0,9.6,6.4,30.5,0.78,15.0,0.86,0.875,0.895
1045,2023-05-04,Morning,Line C,551,37.67,5,0.0091,0.0,1,1,1,2,0,0.0,0.0,0.0,0.0,0.0,0.9909,9074,0.9864,6.0,22.0,6.9,30.8,0.5,13.3,0.819,0.836,0.898
1046,2023-05-04,Afternoon,Line C,494,39.25,3,0.0061,12.829854806426516,2,0,1,0,0,2.8,3.8,1.8,2.2,2.2,0.9939,6072,0.9909,6.0,16.3,7.6,31.6,0.56,14.5,0.82,0.812,0.83
1047,2023-05-04,Night,Line C,527,36.34,2,0.0038,7.477133459001494,2,0,0,0,0,2.5,1.5,1.6,1.0,0.7,0.9962,3795,0.9943,6.0,24.1,6.6,29.7,0.37,9.9,0.835,0.855,0.883
1048,2023-05-05,Morning,Line C,520,39.81,1,0.0019,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9981,1923,0.9971,6.0,18.7,12.1,27.7,0.55,9.9,0.802,0.839,0.852
1049,2023-05-05,Afternoon,Line C,549,38.71,3,0.0055,3.3564605661047118,1,0,1,1,0,1.0,1.0,0.7,0.3,0.4,0.9945,5464,0.9918,6.0,17.0,7.9,30.8,0.54,14.1,0.793,0.84,0.865
1050,2023-05-05,Night,Line C,574,37.43,5,0.0087,0.0,1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9913,8710,0.987,6.0,21.5,6.4,31.0,0.59,16.5,0.835,0.865,0.909
1051,2023-05-08,Morning,Line C,568,36.06,3,0.0053,2.4504412196349716,2,0,0,0,1,0.9,0.6,0.5,0.2,0.2,0.9947,5281,0.9921,6.0,16.7,7.9,28.2,0.59,11.0,0.858,0.818,0.899
1052,2023-05-08,Afternoon,Line C,470,40.91,1,0.0021,1.0716329486005283,1,0,0,0,0,0.3,0.3,0.2,0.2,0.1,0.9979,2127,0.9968,6.0,27.1,6.3,34.6,0.61,21.9,0.796,0.84,0.9
1053,2023-05-08,Night,Line C,507,39.87,2,0.0039,5.957848882513531,1,0,0,0,1,1.8,2.0,1.0,0.8,0.4,0.9961,3944,0.9941,6.0,13.3,11.6,28.3,0.57,21.7,0.809,0.845,0.882
1054,2023-05-09,Morning,Line C,541,41.27,4,0.0074,5.329363571444897,1,1,1,1,0,1.3,1.4,1.1,1.0,0.5,0.9926,7393,0.9889,6.0,16.1,6.3,35.0,0.41,19.3,0.805,0.816,0.876
1055,2023-05-09,Afternoon,Line C,547,38.81,4,0.0073,6.882887672763694,0,2,2,0,0,2.1,1.4,1.4,1.2,0.8,0.9927,7312,0.9891,6.0,15.1,7.9,31.0,0.53,20.3,0.831,0.827,0.859
1056,2023-05-09,Night,Line C,528,42.03,0,0.0,5.281062819994073,0,0,0,0,0,1.3,1.5,1.3,0.7,0.4,1.0,0,1.0,6.0,20.1,9.2,32.9,0.65,26.6,0.805,0.884,0.904
1057,2023-05-10,Morning,Line C,464,39.16,4,0.0086,0.0,1,2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.9914,8620,0.9871,6.0,7.3,9.6,29.5,0.57,31.2,0.809,0.808,0.868
1058,2023-05-10,Afternoon,Line C,526,37.39,3,0.0057,2.04737599382806,0,1,1,0,1,0.6,0.5,0.4,0.3,0.2,0.9943,5703,0.9915,6.0,11.5,6.2,31.2,0.61,16.6,0.823,0.87,0.87
1059,2023-05-10,Night,Line C,500,40.83,3,0.006,14.357685714644624,3,0,0,0,0,4.3,3.2,3.2,1.7,2.0,0.994,6000,0.991,6.0,16.8,11.3,29.5,0.62,21.5,0.848,0.86,0.882
1060,2023-05-11,Morning,Line C,536,37.28,1,0.0019,8.808805567492497,0,1,0,0,0,2.7,2.6,1.1,1.4,1.0,0.9981,1865,0.9972,6.0,13.8,9.1,28.2,0.55,22.3,0.861,0.873,0.874
1061,2023-05-11,Afternoon,Line C,536,39.92,1,0.0019,9.866643093960311,0,0,1,0,0,1.7,3.4,2.0,1.7,1.2,0.9981,1865,0.9972,6.0,7.2,9.3,30.6,0.56,17.6,0.807,0.891,0.863
1062,2023-05-11,Night,Line C,489,38.77,3,0.0061,3.498924483446234,0,0,2,1,0,0.8,0.8,0.8,0.7,0.4,0.9939,6134,0.9908,6.0,16.3,5.9,32.8,0.57,20.8,0.821,0.849,0.873
1063,2023-05-12,Morning,Line C,518,38.56,5,0.0097,0.0,2,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0.9903,9652,0.9856,6.0,13.4,10.8,27.8,0.68,21.7,0.818,0.808,0.854
1064,2023-05-12,Afternoon,Line C,501,41.38,2,0.004,14.64965567688266,1,0,1,0,0,4.5,4.0,3.4,1.3,1.5,0.996,3992,0.994,6.0,17.7,7.3,34.0,0.57,12.9,0.79,0.884,0.863
1065,2023-05-12,Night,Line C,548,36.07,3,0.0055,5.506611435735794,1,1,1,0,0,1.7,1.5,1.2,0.6,0.6,0.9945,5474,0.9918,6.0,17.4,7.6,28.4,0.41,24.6,0.867,0.836,0.856
1066,2023-05-15,Morning,Line C,471,37.74,2,0.0042,2.2493915471264256,1,0,0,0,1,0.7,0.6,0.3,0.4,0.2,0.9958,4246,0.9936,6.0,12.8,5.2,32.6,0.57,20.5,0.817,0.808,0.859
1067,2023-05-15,Afternoon,Line C,543,39.38,3,0.0055,3.6675645624428515,3,0,0,0,0,0.7,1.1,0.9,0.5,0.5,0.9945,5524,0.9917,6.0,19.1,8.2,31.2,0.55,21.0,0.823,0.879,0.884
1068,2023-05-15,Night,Line C,500,38.09,1,0.002,7.0919972149114665,0,0,0,1,0,2.4,1.7,1.3,1.1,0.5,0.998,2000,0.997,6.0,15.7,6.5,31.6,0.59,12.3,0.792,0.808,0.871
1069,2023-05-16,Morning,Line C,551,39.53,0,0.0,1.4552084198785382,0,0,0,0,0,0.5,0.3,0.2,0.2,0.1,1.0,0,1.0,6.0,23.6,6.6,32.9,0.49,27.2,0.835,0.89,0.85
1070,2023-05-16,Afternoon,Line C,488,40.8,4,0.0082,1.0958580446239552,1,1,1,1,0,0.4,0.3,0.2,0.2,0.1,0.9918,8196,0.9877,6.0,17.4,8.9,31.9,0.54,19.4,0.792,0.809,0.905
1071,2023-05-16,Night,Line C,578,39.57,2,0.0035,2.378395793188684,1,0,1,0,0,0.7,0.5,0.5,0.5,0.2,0.9965,3460,0.9948,6.0,17.0,7.3,32.3,0.59,14.3,0.844,0.854,0.864
1072,2023-05-17,Morning,Line C,493,38.41,3,0.0061,25.678648875560036,1,1,1,0,0,7.4,7.7,5.6,2.3,2.6,0.9939,6085,0.9909,6.0,11.1,7.9,30.5,0.71,38.7,0.842,0.86,0.835
1073,2023-05-17,Afternoon,Line C,536,41.44,1,0.0019,3.0752279584940223,1,0,0,0,0,1.0,0.6,0.7,0.4,0.3,0.9981,1865,0.9972,6.0,9.6,8.6,32.8,0.46,21.8,0.793,0.892,0.882
1074,2023-05-17,Night,Line C,536,35.36,1,0.0019,5.936420221083382,0,1,0,0,0,1.7,1.5,1.0,1.2,0.5,0.9981,1865,0.9972,6.0,15.5,6.1,29.2,0.83,12.7,0.856,0.83,0.852
1075,2023-05-18,Morning,Line C,577,38.13,1,0.0017,2.3883757623685895,0,0,0,1,0,0.8,0.6,0.4,0.4,0.2,0.9983,1733,0.9974,6.0,15.1,6.8,31.3,0.59,21.3,0.858,0.892,0.879
1076,2023-05-18,Afternoon,Line C,546,37.68,4,0.0073,3.065037018077498,2,2,0,0,0,0.9,0.9,0.4,0.6,0.4,0.9927,7326,0.989,6.0,17.5,5.7,32.0,0.43,21.6,0.831,0.817,0.866
1077,2023-05-18,Night,Line C,560,39.8,5,0.0089,0.0,2,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.9911,8928,0.9866,6.0,27.0,7.9,31.9,0.69,15.5,0.824,0.867,0.899
1078,2023-05-19,Morning,Line C,519,37.07,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,15.6,7.3,29.8,0.67,19.0,0.837,0.857,0.841
1079,2023-05-19,Afternoon,Line C,545,40.59,3,0.0055,4.827181360197513,1,0,0,2,0,1.6,1.5,0.8,0.6,0.3,0.9945,5504,0.9918,6.0,15.8,7.9,32.7,0.67,13.6,0.801,0.887,0.841
1080,2023-05-19,Night,Line C,532,39.69,1,0.0019,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9981,1879,0.9972,6.0,21.0,7.2,32.5,0.66,30.0,0.859,0.842,0.913
1081,2023-05-22,Morning,Line C,510,41.23,7,0.0137,5.230274063415116,1,3,1,1,1,1.9,1.0,1.2,0.5,0.7,0.9863,13725,0.9795,6.0,12.7,6.3,34.9,0.56,18.0,0.813,0.832,0.852
1082,2023-05-22,Afternoon,Line C,495,39.99,0,0.0,2.9823104040063506,0,0,0,0,0,0.7,0.8,0.7,0.4,0.4,1.0,0,1.0,6.0,8.2,6.9,33.0,0.53,9.0,0.794,0.877,0.858
1083,2023-05-22,Night,Line C,569,39.97,1,0.0018,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9982,1757,0.9974,6.0,16.1,8.3,31.7,0.37,28.8,0.826,0.868,0.838
1084,2023-05-23,Morning,Line C,536,37.29,6,0.0112,0.0,1,1,3,1,0,0.0,0.0,0.0,0.0,0.0,0.9888,11194,0.9833,6.0,23.0,4.5,32.8,0.57,18.5,0.855,0.845,0.872
1085,2023-05-23,Afternoon,Line C,543,35.01,4,0.0074,5.3741442447322205,2,1,0,1,0,1.4,1.5,1.1,0.8,0.6,0.9926,7366,0.989,6.0,21.7,9.5,25.5,0.57,16.8,0.833,0.834,0.87
1086,2023-05-23,Night,Line C,531,44.68,4,0.0075,1.1189656086378603,2,0,1,1,0,0.4,0.3,0.1,0.1,0.1,0.9925,7532,0.9887,6.0,14.4,9.5,35.1,0.62,8.4,0.802,0.882,0.874
1087,2023-05-24,Morning,Line C,550,38.71,3,0.0055,0.0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.9945,5454,0.9918,6.0,24.4,6.9,31.8,0.62,14.1,0.806,0.842,0.905
1088,2023-05-24,Afternoon,Line C,534,39.62,8,0.015,8.477668975281178,2,1,1,3,1,2.3,2.4,1.4,1.9,0.5,0.985,14981,0.9776,6.0,17.4,7.2,32.4,0.64,21.6,0.845,0.829,0.863
1089,2023-05-24,Night,Line C,588,36.64,2,0.0034,0.0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9966,3401,0.9949,6.0,22.2,5.6,31.0,0.62,18.8,0.857,0.877,0.856
1090,2023-05-25,Morning,Line C,540,36.24,1,0.0019,0.7627120732438761,0,0,0,1,0,0.2,0.1,0.2,0.2,0.1,0.9981,1851,0.9972,6.0,8.3,5.9,30.3,0.68,12.7,0.836,0.812,0.839
1091,2023-05-25,Afternoon,Line C,519,40.52,2,0.0039,4.281378563363467,1,0,1,0,0,1.5,0.9,0.8,0.5,0.7,0.9961,3853,0.9942,6.0,23.1,9.7,30.8,0.54,27.5,0.81,0.837,0.913
1092,2023-05-25,Night,Line C,541,36.32,2,0.0037,5.556936494096565,0,1,1,0,0,1.6,1.2,1.6,0.6,0.6,0.9963,3696,0.9945,6.0,23.2,5.0,31.3,0.57,21.6,0.839,0.819,0.855
1093,2023-05-26,Morning,Line C,452,40.15,2,0.0044,2.371331677197273,2,0,0,0,0,0.5,0.6,0.5,0.4,0.3,0.9956,4424,0.9934,6.0,19.2,5.8,34.4,0.61,13.1,0.829,0.826,0.907
1094,2023-05-26,Afternoon,Line C,533,37.85,3,0.0056,7.483115406730878,2,0,0,1,0,2.9,1.2,1.3,1.2,0.8,0.9944,5628,0.9916,6.0,25.9,14.4,23.4,0.54,20.1,0.798,0.85,0.864
1095,2023-05-26,Night,Line C,537,34.22,5,0.0093,1.2703197663425663,3,0,1,1,0,0.4,0.4,0.3,0.1,0.1,0.9907,9310,0.9861,6.0,32.6,5.4,28.8,0.44,33.4,0.848,0.827,0.84
1096,2023-05-29,Morning,Line C,520,38.89,2,0.0038,3.721291485006567,2,0,0,0,0,1.5,0.6,0.8,0.5,0.3,0.9962,3846,0.9942,6.0,20.4,8.1,30.8,0.53,-0.8,0.847,0.868,0.9
1097,2023-05-29,Afternoon,Line C,604,35.33,7,0.0116,3.7810343314975463,1,6,0,0,0,1.4,0.5,0.8,0.6,0.5,0.9884,11589,0.9827,6.0,15.4,3.5,31.8,0.56,18.8,0.867,0.861,0.868
1098,2023-05-29,Night,Line C,540,41.73,1,0.0019,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9981,1851,0.9972,6.0,12.3,4.9,36.8,0.64,12.3,0.793,0.881,0.845
1099,2023-05-30,Morning,Line C,493,40.02,2,0.0041,5.038816156774494,0,0,2,0,0,1.6,1.3,0.9,0.9,0.4,0.9959,4056,0.9939,6.0,11.3,4.4,35.6,0.69,15.6,0.829,0.886,0.91
1100,2023-05-30,Afternoon,Line C,547,37.26,3,0.0055,3.516326227870934,2,0,1,0,0,1.0,0.8,0.8,0.4,0.5,0.9945,5484,0.9918,6.0,17.7,9.8,27.5,0.62,8.9,0.866,0.829,0.888
1101,2023-05-30,Night,Line C,537,39.15,2,0.0037,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9963,3724,0.9944,6.0,12.7,5.2,33.9,0.52,13.0,0.797,0.865,0.864
1102,2023-05-31,Morning,Line C,571,37.21,4,0.007,4.245275544452256,1,0,1,1,1,1.4,0.8,0.9,0.7,0.4,0.993,7005,0.9895,6.0,13.0,8.7,28.5,0.65,20.4,0.854,0.865,0.882
1103,2023-05-31,Afternoon,Line C,482,41.43,3,0.0062,8.216399546933356,1,0,2,0,0,3.0,1.9,1.4,0.9,1.1,0.9938,6224,0.9907,6.0,12.9,10.7,30.8,0.63,19.3,0.805,0.809,0.842
1104,2023-05-31,Night,Line C,497,38.44,2,0.004,0.0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.996,4024,0.994,6.0,18.6,6.1,32.3,0.52,23.2,0.825,0.825,0.888
1105,2023-06-01,Morning,Line C,522,38.17,1,0.0019,0.84012332969796,0,1,0,0,0,0.2,0.2,0.2,0.1,0.1,0.9981,1915,0.9971,6.0,12.2,5.3,32.9,0.69,10.0,0.845,0.892,0.901
1106,2023-06-01,Afternoon,Line C,493,36.4,1,0.002,9.474599648631948,0,1,0,0,0,2.7,2.7,2.1,1.3,0.7,0.998,2028,0.997,6.0,14.9,6.5,29.9,0.46,20.9,0.868,0.895,0.886
1107,2023-06-01,Night,Line C,546,35.84,1,0.0018,1.2897683577440586,0,1,0,0,0,0.4,0.4,0.2,0.2,0.1,0.9982,1831,0.9973,6.0,6.4,10.9,24.9,0.65,10.9,0.854,0.867,0.906
1108,2023-06-02,Morning,Line C,546,39.34,0,0.0,3.3269086349530403,0,0,0,0,0,1.1,0.9,0.4,0.4,0.5,1.0,0,1.0,6.0,16.2,5.9,33.4,0.55,19.5,0.84,0.906,0.916
1109,2023-06-02,Afternoon,Line C,556,35.76,0,0.0,4.760519029937053,0,0,0,0,0,1.3,1.4,1.1,0.6,0.4,1.0,0,1.0,6.0,17.5,8.5,27.2,0.55,23.0,0.842,0.884,0.867
1110,2023-06-02,Night,Line C,521,39.51,3,0.0058,2.6074261362241886,0,1,2,0,0,0.8,0.9,0.3,0.5,0.2,0.9942,5758,0.9914,6.0,15.9,6.2,33.3,0.67,22.1,0.844,0.877,0.885
1111,2023-06-05,Morning,Line C,564,41.14,1,0.0018,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.9982,1773,0.9973,6.0,23.5,6.3,34.8,0.56,12.1,0.813,0.878,0.916
1112,2023-06-05,Afternoon,Line C,564,38.8,3,0.0053,1.0297307513216996,1,0,0,2,0,0.3,0.3,0.2,0.2,0.1,0.9947,5319,0.992,6.0,25.0,8.3,30.5,0.48,11.7,0.87,0.868,0.856
1113,2023-06-05,Night,Line C,521,33.97,1,0.0019,2.2108475166370605,0,0,0,1,0,0.8,0.5,0.4,0.3,0.2,0.9981,1919,0.9971,6.0,16.4,5.7,28.3,0.5,8.7,0.825,0.897,0.896
1114,2023-06-06,Morning,Line C,547,38.99,3,0.0055,11.073439591650528,2,0,0,1,0,2.8,2.7,2.0,1.4,2.2,0.9945,5484,0.9918,6.0,20.0,7.2,31.8,0.57,13.5,0.884,0.88,0.897
1115,2023-06-06,Afternoon,Line C,544,36.73,1,0.0018,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.9982,1838,0.9972,6.0,22.2,6.7,30.0,0.52,18.5,0.824,0.889,0.844
1116,2023-06-06,Night,Line C,497,39.75,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,6.0,20.2,9.0,30.8,0.58,18.2,0.819,0.883,0.924
1117,2023-06-07,Morning,Line C,502,37.52,0,0.0,3.6001756701526157,0,0,0,0,0,1.0,0.9,0.8,0.7,0.3,1.0,0,1.0,6.0,23.8,8.3,29.2,0.62,14.3,0.852,0.864,0.869
1118,2023-06-07,Afternoon,Line C,546,38.27,3,0.0055,0.0,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.9945,5494,0.9918,6.0,13.9,8.5,29.8,0.62,8.6,0.834,0.879,0.894
1119,2023-06-07,Night,Line C,528,36.3,1,0.0019,3.0389432387588955,0,0,1,0,0,1.0,0.7,0.5,0.5,0.2,0.9981,1893,0.9972,6.0,17.5,5.8,30.5,0.6,21.2,0.821,0.883,0.893
